/home/ambika/Downloads/CrowdSourcing-Project-master/samples/26201.jpg	game_equipment	0.5036	structure	0.100293	game_equipment	0.0852196	structure	0.0440295	building	0.0344064
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/18975.jpg	building	0.471863	artifact	0.189854	object	0.0477109	instrumentality	0.0326419	artifact	0.0310302
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/46077.jpg	motor_vehicle	0.659365	clothing	0.142137	instrumentality	0.104216	container	0.0367515	self-propelled_vehicle	0.0168317
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/1584.jpg	container	0.341304	self-propelled_vehicle	0.321213	conveyance	0.146447	conveyance	0.116476	self-propelled_vehicle	0.0172639
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/20438.jpg	dog	0.301836	dog	0.0850981	canine	0.0603321	dog	0.0435175	toy_dog	0.043049
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/12827.jpg	clothing	0.145556	artifact	0.107504	clothing	0.100255	amphibian	0.0554058	instrumentality	0.0492322
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/67608.jpg	craft	0.521842	instrumentality	0.191429	aircraft	0.174364	instrumentality	0.0368024	craft	0.0142594
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/117310.jpg	clothing	0.0705439	clothing	0.0623084	durables	0.0576454	equipment	0.0538533	equipment	0.0476965
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/8787.jpg	musical_instrument	0.219417	woodwind	0.0619844	place_of_business	0.0491641	baked_goods	0.0407919	self-propelled_vehicle	0.0313851
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/22755.jpg	microscope	0.322991	device	0.214916	measuring_instrument	0.0463058	instrumentality	0.0307639	structure	0.0251119
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/54088.jpg	self-propelled_vehicle	0.539418	self-propelled_vehicle	0.378378	wheeled_vehicle	0.0171095	self-propelled_vehicle	0.0116473	self-propelled_vehicle	0.0114337
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/19455.jpg	furnishing	0.11978	furniture	0.099666	seat	0.0824574	system	0.0386156	computer	0.0385599
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/56739.jpg	device	0.0400563	instrumentality	0.039142	wheeled_vehicle	0.0357648	dinosaur	0.0344584	machine	0.0309741
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/7096.jpg	wheeled_vehicle	0.87369	container	0.10117	container	0.0177774	container	0.00459184	conveyance	0.00140482
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/11182.jpg	structure	0.0740815	institution	0.0633687	building	0.0629533	container	0.0627644	vessel	0.0428647
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/46761.jpg	placental	0.612232	chordate	0.331439	placental	0.0563055	ungulate	1.55048e-05	carnivore	2.68628e-06
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/20779.jpg	furniture	0.128434	furnishing	0.0943864	artifact	0.0662047	furniture	0.0568936	artifact	0.0527826
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/12947.jpg	container	0.54528	motor_vehicle	0.0378402	conveyance	0.0355606	conveyance	0.0331497	public_transport	0.0264706
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/6870.jpg	wheeled_vehicle	0.998062	wheeled_vehicle	0.00124808	container	0.000685132	container	4.26403e-06	container	7.3408e-07
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/40036.jpg	odd-toed_ungulate	0.320242	ungulate	0.053345	placental	0.0442565	building	0.0419978	wheeled_vehicle	0.0404962
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/36990.jpg	conveyance	0.610933	container	0.238768	wheeled_vehicle	0.0501841	self-propelled_vehicle	0.0496613	container	0.0285751
home/ambika/Downloads/CrowdSourcing-Project-master/samples/14257.jpg	protective_covering	0.0847325	device	0.0806361	container	0.0797765	measuring_instrument	0.0648765	implement	0.0624644
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/11181.jpg	protective_covering	0.635136	whole	0.10074	instrumentality	0.0179898	artifact	0.0121263	structure	0.00691166
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/675.jpg	instrumentality	0.287488	fabric	0.242942	instrumentality	0.0578001	implement	0.0413009	container	0.0280197
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/26393.jpg	wheeled_vehicle	0.999149	container	0.000511142	wheeled_vehicle	0.000330013	container	7.3998e-06	container	1.03226e-06
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/7722.jpg	instrumentality	0.397226	instrumentality	0.269567	container	0.128061	appliance	0.110238	flavorer	0.00876316
home/ambika/Downloads/CrowdSourcing-Project-master/samples/47916.jpg	canine	0.138513	dog	0.0696658	canine	0.0695409	hunting_dog	0.0584213	canine	0.0460215
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/1029.jpg	craft	0.397763	instrumentality	0.0642287	aircraft	0.0530834	arthropod	0.0530526	implement	0.022906
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/9553.jpg	passerine	0.248659	passerine	0.210292	oscine	0.152477	passerine	0.136504	passerine	0.0905828
