/home/ambika/Downloads/CrowdSourcing-Project-master/samples/26201.jpg	puzzle	0.5036	fortification	0.100293	puzzle	0.0852196	farm_building	0.0440295	residence	0.0344064
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/132121.jpg	building	0.749487	entertainment center	0.119007	television	0.0441931	display	0.0164574	table	0.0102717
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/36765.jpg	camel	0.629651	dog	0.0455506	dog	0.0393509	dog	0.0369681	dog	0.0259368
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/10720.jpg	dog	0.516208	dog	0.120384	elephant	0.0996083	elephant	0.0364391	bag	0.0321862
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/27874.jpg	car	0.150134	train	0.109266	building	0.0855916	electronic_equipment	0.0624123	train	0.0414466
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/74017.jpg	dog	0.118727	dog	0.0539002	dog	0.0527942	dog	0.0512136		
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/35672.jpg	dog	0.277586	dog	0.118129	dog	0.0717823	ball	0.0714763	dog	0.0461524
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/32811.jpg	electronic_equipment	0.48579	display	0.127347	television	0.111295	window_blind	0.0422626	personal_computer	0.0389204
home/ambika/Downloads/CrowdSourcing-Project-master/samples/34321.jpg	dog	0.746437	dog	0.087865	dog	0.0470293	dog	0.025636	dog	0.0172141
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/58210.jpg	bird	0.460264	bird	0.316479	bird	0.155405	bird	0.011634	bird	0.0110697
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/42968.jpg	natural_elevation	0.220055	mountain	0.116036	farm_building	0.112143	shore	0.054604	dwelling	0.041111
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/21900.jpg	dog	0.14695	dog	0.125992	dog	0.123152			dog	0.0618617
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/20381.jpg	train	0.998497	train	0.00123358	train	0.000241171	train	2.63567e-05	car	1.3722e-06
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/28246.jpg	car	0.796541	bus	0.163807	train	0.0250655	train	0.0140805	train	0.000122766
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/711.jpg	convertible	0.528791	bedclothes	0.0773595	bed	0.0377356	table	0.0277236	furniture	0.0222473
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/3983.jpg			sled	0.390702	snowmobile	0.0853584	sled	0.0199812	truck	0.00257062
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/35671.jpg	horse	0.251173	horse	0.161994			buffalo	0.0942481	cattle	0.0270796
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/2881.jpg	fodder	0.633903	bridge	0.142035					astronomical_telescope	0.00935061
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/3793.jpg	bus	0.636641	bus	0.32196	train	0.0241566	car	0.00848658		
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/14635.jpg	piano	0.330659	building	0.282867	shop	0.0824347	piano	0.0423441	convertible	0.0387415
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/5037.jpg	car	0.776613	bus	0.114128	train	0.0808145	car	0.0128147	bus	0.0113516
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/21161.jpg	dog	0.0864656	dog	0.0550788	dog	0.0529278	dog	0.0490096	guinea pig	0.0337936
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/75118.jpg	airplane wing	0.727776	airplane	0.12183	airplane	0.115131	spacecraft	0.0151537	weapon	0.00894669
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/7207.jpg	necktie	0.29127	garment	0.234255	musical instrument	0.0746257	medical_instrument	0.069522	necktie	0.0338473
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/19432.jpg	sports equipment	0.959974	ball	0.0133956	ball	0.0102828	person	0.00701162		
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/60823.jpg	shop	0.0594434	shop	0.0589561	sled	0.046194	ball	0.0335898	shop	0.0294475
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/58492.jpg	rabbit	0.425042	wild_goat	0.0971107	bird	0.0632393	rabbit	0.043687	bird	0.0386473
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/33532.jpg	bird	0.405098	bird	0.278567	bird	0.186815	bird	0.0297306	bird	0.0143358
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/36942.jpg	dog	0.355525	dog	0.227884	dog	0.109025	dog	0.048838	dog	0.0487212
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/37470.jpg	window_blind	0.197027	screen	0.0684863	curtain	0.0622096	ape like animal	0.0604468	ape like animal	0.0596812
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/26765.jpg	bedclothes	0.416241	bag	0.084742			convertible	0.0266886		
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/97782.jpg	car	0.361863			car	0.0608413	bus	0.0479548		
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/13729.jpg	skirt	0.171251	weight	0.0850364			home_appliance	0.05131	cleaning equipment	0.0431927
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/18975.jpg	shed	0.471863			shore	0.0477109			bridge	0.0310302
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/46077.jpg	bike	0.659365	helmet	0.142137	bike	0.104216	bicycle	0.0367515	car	0.0168317
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/1584.jpg	train	0.341304	truck	0.321213	bus	0.146447	bus	0.116476	truck	0.0172639
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/20438.jpg	dog	0.301836	dog	0.0850981	dog	0.0603321	dog	0.0435175	dog	0.043049
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/12827.jpg	cap	0.145556	toiletry	0.107504	hairpiece	0.100255				
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/67608.jpg	airplane	0.521842	airplane wing	0.191429	airplane	0.174364	airplane	0.0368024	airplane	0.0142594
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/117310.jpg	trouser	0.0705439	skirt	0.0623084	home_appliance	0.0576454	weight	0.0538533	weight	0.0476965
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/8787.jpg	musical instrument	0.219417	musical instrument	0.0619844	shop	0.0491641			truck	0.0313851
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/22755.jpg	hand_glass	0.322991	mirror	0.214916	clock	0.0463058	fan	0.0307639		
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/54088.jpg	truck	0.539418	truck	0.378378			car	0.0116473	car	0.0114337
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/19455.jpg	table	0.11978	bed	0.099666	convertible	0.0824574	television	0.0386156	personal_computer	0.0385599
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/56739.jpg	light	0.0400563			horse	0.0357648			power_saw	0.0309741
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/7096.jpg	train	0.87369	train	0.10117	train	0.0177774	car	0.00459184	bus	0.00140482
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/11182.jpg	building	0.0740815	building	0.0633687	residence	0.0629533	car	0.0627644	reservoir	0.0428647
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/46761.jpg	elephant	0.612232	elephant	0.331439	elephant	0.0563055	swine	1.55048e-05	cat	2.68628e-06
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/20779.jpg	couch	0.128434	table	0.0943864	building	0.0662047	couch	0.0568936	building	0.0527826
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/12947.jpg	train	0.54528			sled	0.0355606	bus	0.0331497	train	0.0264706
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/6870.jpg	train	0.998062	train	0.00124808	train	0.000685132	train	4.26403e-06	car	7.3408e-07
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/40036.jpg	horse	0.320242	camel	0.053345	elephant	0.0442565	shed	0.0419978	horse	0.0404962
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/36990.jpg	bus	0.610933	train	0.238768	train	0.0501841	truck	0.0496613	car	0.0285751
home/ambika/Downloads/CrowdSourcing-Project-master/samples/14257.jpg	trees	0.0847325			car	0.0797765	timer	0.0648765		
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/11181.jpg	trees	0.635136	structure	0.10074	cleaning equipment	0.0179898	memorial	0.0121263		
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/675.jpg	blower	0.287488	towel	0.242942	dispenser	0.0578001			wash basin	0.0280197
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/26393.jpg	train	0.999149	train	0.000511142	train	0.000330013	train	7.3998e-06	car	1.03226e-06
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/7722.jpg	wash basin	0.397226	wash basin	0.269567	wash basin	0.128061				
home/ambika/Downloads/CrowdSourcing-Project-master/samples/47916.jpg	dog	0.138513	dog	0.0696658	dog	0.0695409	dog	0.0584213	dog	0.0460215
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/1029.jpg	airplane	0.397763	airplane wing	0.0642287	airplane	0.0530834				
/home/ambika/Downloads/CrowdSourcing-Project-master/samples/9553.jpg	bird	0.248659	bird	0.210292	bird	0.152477	bird	0.136504	bird	0.0905828
